ucid,oem,model,vid,ic,sid,dvn,pu,pn,km,myear,city,loc,ceid,regplace,owner,cc,bt,insurance,utype,active,did,ip,inp,ft,transmission,reason,p_numeric,pi,vlink,views,ud,it,webp_image,ftc
2930992,Kia,Kia Seltos,Kia Seltos GTX Plus DCT,11,28FA02123FD8F85D2C59BFBF913F37BE,Kia Seltos GTX Plus DCT,19.5 Lakh,11.45-20.24 Lakh,"2,000",2020,Mumbai,Andheri West,0,Mumbai (reg),1,1353,Sport Utilities,Comprehensive,Dealer,0,220271,0,0,Petrol,Automatic,,1950000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2143874_1609251293.jpg,/used-car-details/used-Kia-Seltos-GTX-Plus-DCT-cars-Mumbai_28FA02123FD8F85D2C59BFBF913F37BE.htm,340,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2143874_1609251293.webp,0
,,,,15,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0
2920335,Jeep,Jeep Compass,Jeep Compass 1.4 Limited Option Black,8,B444634D18EB238EA1805202B68633DF,Jeep Compass 1.4 Limited Option Black,14.5 Lakh,19.60-26.16 Lakh,"25,216",2017,Mumbai,Prabhadevi,0,Mumbai (reg),1,1368,Sport Utilities,Comprehensive,Dealer,0,208278,0,0,Petrol,Automatic,,1450000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_5678_16085361471.jpg,/used-car-details/used-Jeep-Compass-1.4-Limited-Option-Black-cars-Mumbai_B444634D18EB238EA1805202B68633DF.htm,504,Dec 22,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_5678_16085361471.webp,0
2940354,Maruti,Maruti Swift 2004-2011,Maruti Swift 2004-2011 ZXI ABS,12,740A4E03E8731E1C318BAC3E32637257,Maruti Swift ZXI ABS,2.8 Lakh,6.08-9.30 Lakh,"56,000",2011,Mumbai,Mazgaon,0,Mumbai (reg),2,1298,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,280000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150386_1609930895.jpg,/used-car-details/used-Maruti-Swift-2004-2011-ZXI-ABS-cars-Mumbai_740A4E03E8731E1C318BAC3E32637257.htm,147,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150386_1609930895.webp,0
2937225,Maruti,Maruti Wagon R,Maruti Wagon R VXI BS IV,9,14826D2763A9F57DA7F18D0A27F91A2D,Maruti Wagon R VXI,3.5 Lakh,5.26-7.02 Lakh,"25,000",2016,Mumbai,Mazgaon,0,Mumbai (reg),1,998,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,350000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148118_1609750044.jpg,/used-car-details/used-Maruti-Wagon-R-VXI-BS-IV-cars-Mumbai_14826D2763A9F57DA7F18D0A27F91A2D.htm,239,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148118_1609750044.webp,0
2933728,Maruti,Maruti Swift Dzire 2014-2017,Maruti Swift Dzire 2014-2017 VDI,17,76FB17C8105C834202278E865B9042E8,Maruti Swift Dzire VDI,3.15 Lakh,,"82,131",2011,Mumbai,Andheri West,0,Mumbai (reg),1,1248,Sedans,No Insurance,Dealer,0,198802,0,0,Diesel,Manual,Not Informed,315000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2145988_1609490092.jpg,/used-car-details/used-Maruti-Swift-Dzire-2014-2017-VDI-cars-Mumbai_76FB17C8105C834202278E865B9042E8.htm,415,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2145988_1609490092.webp,0
2930931,Honda,Honda Brio 2011-2013,Honda Brio 2011-2013 V MT,19,8F921463EB8CDA18BCFD497A7DDC83ED,Honda Brio V MT,3.25 Lakh,,"30,000",2013,Mumbai,Andheri East,0,Mumbai (reg),1,1198,Hatchback,Comprehensive,Dealer,0,186207,0,0,Petrol,Manual,,325000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_img_20210107_wa0062_2143849_1610025661.jpg,/used-car-details/used-Honda-Brio-2011-2013-V-MT-cars-Mumbai_8F921463EB8CDA18BCFD497A7DDC83ED.htm,61,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_img_20210107_wa0062_2143849_1610025661.webp,0
2937604,Honda,Honda City 2011-2013,Honda City 2011-2013 V MT,15,06EF89D8D8F1E37993F1511F436E2FF3,Honda City V MT,3.25 Lakh,12.90-16.99 Lakh,"1,30,000",2012,Mumbai,Andheri West,0,Mumbai (reg),1,1497,Sedans,Third Party,Dealer,0,202183,0,0,Petrol,Manual,,325000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148547_1609763185.jpg,/used-car-details/used-Honda-City-2011-2013-V-MT-cars-Mumbai_06EF89D8D8F1E37993F1511F436E2FF3.htm,303,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148547_1609763185.webp,0
2934798,Hyundai,Hyundai EON,Hyundai EON Sportz,11,2A3EA3402547DAC7B1958B30662C05B5,Hyundai EON Sportz,3.42 Lakh,,"8,561",2018,Mumbai,Matunga West,0,kalyan (reg),1,814,Hatchback,Third Party,Dealer,0,187024,0,0,Petrol,Manual,,342000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146667_1609574303.jpg,/used-car-details/used-Hyundai-EON-Sportz-cars-Mumbai_2A3EA3402547DAC7B1958B30662C05B5.htm,416,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146667_1609574303.webp,0
2926892,Honda,Honda Brio 2011-2013,Honda Brio 2011-2013 V MT,12,FBA3C3BF551FFF7039F038ECACAF8A68,Honda Brio V MT,2.95 Lakh,,"28,000",2012,Mumbai,Andheri West,0,Mumbai (reg),1,1198,Hatchback,No Insurance,Dealer,0,187377,0,0,Petrol,Manual,,295000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_briored16_37551608971568_1608971595.jpg,/used-car-details/used-Honda-Brio-2011-2013-V-MT-cars-Mumbai_FBA3C3BF551FFF7039F038ECACAF8A68.htm,1006,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_briored16_37551608971568_1608971595.webp,0
2819174,Maruti,Maruti Swift 2011-2014,Maruti Swift 2011-2014 VXI,13,101F07E0889A388F3CBDE18E2E2C6A02,Maruti Swift VXI,3.5 Lakh,6.08-9.30 Lakh,"32,000",2011,Mumbai,Powai,0,Mumbai (reg),1,1197,Hatchback,Comprehensive,Dealer,0,192161,0,0,Petrol,Manual,,350000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2073226_1601162766.jpg,/used-car-details/used-Maruti-Swift-2011-2014-VXI-cars-Mumbai_101F07E0889A388F3CBDE18E2E2C6A02.htm,1782,Sep 27,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2073226_1601162766.webp,0
2796796,Hyundai,Hyundai EON,Hyundai EON Era Plus,11,7025F2714B13EE40CA109B223CB80C35,Hyundai EON Era Plus,3.09 Lakh,,"33,000",2018,Mumbai,Mulund West,0,Ambajogai (reg),1,814,Hatchback,No Insurance,Dealer,0,186039,0,18,Petrol,Manual,Not Informed,309000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_whatsappimage2020_09_04at11_17211599626209_1599626408.jpeg,/used-car-details/used-Hyundai-EON-Era-Plus-cars-Mumbai_7025F2714B13EE40CA109B223CB80C35.htm,1619,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_whatsappimage2020_09_04at11_17211599626209_1599626408.webp,0
2908507,Maruti,Maruti Swift 2004-2011,Maruti Swift 2004-2011 1.3 VXi,8,FF2E7F9D0E7441B8D20F13C06F78959F,Maruti Swift 1.3 VXi,2.75 Lakh,6.08-9.30 Lakh,"58,000",2011,Mumbai,Kandivali West,0,Navi Mumbai (reg),1,Not Available,Hatchback,No Insurance,Dealer,0,185060,0,0,Petrol,Manual,Not Informed,275000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_whatsappimage2020_12_16at7_2128243_1608184114.jpeg,/used-car-details/used-Maruti-Swift-2004-2011-1.3-VXi-cars-Mumbai_FF2E7F9D0E7441B8D20F13C06F78959F.htm,1538,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_whatsappimage2020_12_16at7_2128243_1608184114.webp,0
2933429,Maruti,Maruti Swift 2011-2014,Maruti Swift 2011-2014 ZDi,12,F5947AC26971BC93BDA90C04D8FE6723,Maruti Swift ZDi,4.5 Lakh,,"52,000",2014,Mumbai,Borivali West,0,Thane (reg),1,1248,Hatchback,No Insurance,Dealer,0,185333,0,1,Diesel,Manual,Not Informed,450000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2145809_1609456295.jpg,/used-car-details/used-Maruti-Swift-2011-2014-ZDi-cars-Mumbai_F5947AC26971BC93BDA90C04D8FE6723.htm,394,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2145809_1609456295.webp,0
2935159,Maruti,Maruti Swift Dzire,Maruti Swift Dzire VXI AT,15,001953EC2839C0C38571726AA21B99D4,Maruti Dzire VXI AT,4.11 Lakh,6.88-10.20 Lakh,"24,000",2012,Mumbai,Santacruz West,0,Mumbai (reg),1,1197,Sedans,Comprehensive,Dealer,0,198484,0,0,Petrol,Automatic,,411000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146942_1609584921.jpg,/used-car-details/used-Maruti-Swift-Dzire-VXI-AT-cars-Mumbai_001953EC2839C0C38571726AA21B99D4.htm,362,Jan 05,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146942_1609584921.webp,0
2934633,Honda,Honda Mobilio,Honda Mobilio S i-DTEC,16,ED213F60219BDAE4397AB82CBCAA2D5B,Honda Mobilio S i DTEC,4.9 Lakh,,"40,000",2015,Mumbai,Powai,0,Mumbai (reg),1,1498,MUV,Comprehensive,Dealer,0,214952,0,0,Diesel,Manual,,490000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146529_1609570559.jpg,/used-car-details/used-Honda-Mobilio-S-i-DTEC-cars-Mumbai_ED213F60219BDAE4397AB82CBCAA2D5B.htm,321,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146529_1609570559.webp,0
2937225,Maruti,Maruti Wagon R,Maruti Wagon R VXI BS IV,9,14826D2763A9F57DA7F18D0A27F91A2D,Maruti Wagon R VXI,3.5 Lakh,5.26-7.02 Lakh,"25,000",2016,Mumbai,Mazgaon,0,Mumbai (reg),1,998,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,350000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148118_1609750044.jpg,/used-car-details/used-Maruti-Wagon-R-VXI-BS-IV-cars-Mumbai_14826D2763A9F57DA7F18D0A27F91A2D.htm,239,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148118_1609750044.webp,0
2941283,Maruti,Maruti Swift Dzire 2011-2014,Maruti Swift Dzire 2011-2014 VXI,16,BDEEF0C7CBB99707A70BAA74D9FEDA71,Maruti Swift Dzire VXI,4.3 Lakh,6.88-10.20 Lakh,"44,302",2014,Mumbai,Vikhroli,0,panvel (reg),1,1197,Sedans,No Insurance,Dealer,0,203559,0,0,Petrol,Manual,,430000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151044_1610005752.jpg,/used-car-details/used-Maruti-Swift-Dzire-2011-2014-VXI-cars-Mumbai_BDEEF0C7CBB99707A70BAA74D9FEDA71.htm,53,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151044_1610005752.webp,0
2927192,Maruti,Maruti Wagon R,Maruti Wagon R VXI AMT Opt,16,7B49383FFE8BE81460BFEC7230E59E0A,Maruti Wagon R VXI AMT Opt,4.45 Lakh,5.26-7.02 Lakh,"17,000",2018,Mumbai,Borivali West,0,Thane (reg),1,998,Hatchback,No Insurance,Dealer,0,161766,0,0,Petrol,Automatic,,445000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_dscn0008_1541608981611_1608981626.JPG,/used-car-details/used-Maruti-Wagon-R-VXI-AMT-Opt-cars-Mumbai_7B49383FFE8BE81460BFEC7230E59E0A.htm,789,Dec 26,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_dscn0008_1541608981611_1608981626.webp,0
2867737,Maruti,Maruti Swift,Maruti Swift VXI Optional,14,9ED0A05E09732E3A8065A545AF0F3943,Maruti Swift VXI Optional,5 Lakh,6.08-9.30 Lakh,"14,000",2017,Mumbai,Borivali West,0,Thane (reg),1,1197,Hatchback,Comprehensive,Dealer,0,161766,0,59,Petrol,Manual,Not Informed,500000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_dscn0285_2104414_1605101557.JPG,/used-car-details/used-Maruti-Swift-VXI-Optional-cars-Mumbai_9ED0A05E09732E3A8065A545AF0F3943.htm,1550,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_dscn0285_2104414_1605101557.webp,0
2940354,Maruti,Maruti Swift 2004-2011,Maruti Swift 2004-2011 ZXI ABS,12,740A4E03E8731E1C318BAC3E32637257,Maruti Swift ZXI ABS,2.8 Lakh,6.08-9.30 Lakh,"56,000",2011,Mumbai,Mazgaon,0,Mumbai (reg),2,1298,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,280000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150386_1609930895.jpg,/used-car-details/used-Maruti-Swift-2004-2011-ZXI-ABS-cars-Mumbai_740A4E03E8731E1C318BAC3E32637257.htm,147,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150386_1609930895.webp,0
2937225,Maruti,Maruti Wagon R,Maruti Wagon R VXI BS IV,9,14826D2763A9F57DA7F18D0A27F91A2D,Maruti Wagon R VXI,3.5 Lakh,5.26-7.02 Lakh,"25,000",2016,Mumbai,Mazgaon,0,Mumbai (reg),1,998,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,350000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148118_1609750044.jpg,/used-car-details/used-Maruti-Wagon-R-VXI-BS-IV-cars-Mumbai_14826D2763A9F57DA7F18D0A27F91A2D.htm,239,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148118_1609750044.webp,0
2933728,Maruti,Maruti Swift Dzire 2014-2017,Maruti Swift Dzire 2014-2017 VDI,17,76FB17C8105C834202278E865B9042E8,Maruti Swift Dzire VDI,3.15 Lakh,,"82,131",2011,Mumbai,Andheri West,0,Mumbai (reg),1,1248,Sedans,No Insurance,Dealer,0,198802,0,0,Diesel,Manual,Not Informed,315000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2145988_1609490092.jpg,/used-car-details/used-Maruti-Swift-Dzire-2014-2017-VDI-cars-Mumbai_76FB17C8105C834202278E865B9042E8.htm,415,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2145988_1609490092.webp,0
2930931,Honda,Honda Brio 2011-2013,Honda Brio 2011-2013 V MT,19,8F921463EB8CDA18BCFD497A7DDC83ED,Honda Brio V MT,3.25 Lakh,,"30,000",2013,Mumbai,Andheri East,0,Mumbai (reg),1,1198,Hatchback,Comprehensive,Dealer,0,186207,0,0,Petrol,Manual,,325000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_img_20210107_wa0062_2143849_1610025661.jpg,/used-car-details/used-Honda-Brio-2011-2013-V-MT-cars-Mumbai_8F921463EB8CDA18BCFD497A7DDC83ED.htm,61,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_img_20210107_wa0062_2143849_1610025661.webp,0
2937604,Honda,Honda City 2011-2013,Honda City 2011-2013 V MT,15,06EF89D8D8F1E37993F1511F436E2FF3,Honda City V MT,3.25 Lakh,12.90-16.99 Lakh,"1,30,000",2012,Mumbai,Andheri West,0,Mumbai (reg),1,1497,Sedans,Third Party,Dealer,0,202183,0,0,Petrol,Manual,,325000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148547_1609763185.jpg,/used-car-details/used-Honda-City-2011-2013-V-MT-cars-Mumbai_06EF89D8D8F1E37993F1511F436E2FF3.htm,303,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148547_1609763185.webp,0
2941798,Maruti,Maruti Celerio 2014-2017,Maruti Celerio 2014-2017 ZXI AT,8,481BA2C24E18063CD7FB3C25AE8CDFA8,Maruti Celerio ZXI AT,3.8 Lakh,5.20-6.54 Lakh,"52,000",2015,Mumbai,Mulund East,0,vasai (reg),1,998,Hatchback,Third Party,Dealer,0,204683,0,0,Petrol,Automatic,,380000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151547_1610022070.jpg,/used-car-details/used-Maruti-Celerio-2014-2017-ZXI-AT-cars-Mumbai_481BA2C24E18063CD7FB3C25AE8CDFA8.htm,15,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151547_1610022070.webp,0
2934798,Hyundai,Hyundai EON,Hyundai EON Sportz,11,2A3EA3402547DAC7B1958B30662C05B5,Hyundai EON Sportz,3.42 Lakh,,"8,561",2018,Mumbai,Matunga West,0,kalyan (reg),1,814,Hatchback,Third Party,Dealer,0,187024,0,0,Petrol,Manual,,342000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146667_1609574303.jpg,/used-car-details/used-Hyundai-EON-Sportz-cars-Mumbai_2A3EA3402547DAC7B1958B30662C05B5.htm,416,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146667_1609574303.webp,0
2926892,Honda,Honda Brio 2011-2013,Honda Brio 2011-2013 V MT,12,FBA3C3BF551FFF7039F038ECACAF8A68,Honda Brio V MT,2.95 Lakh,,"28,000",2012,Mumbai,Andheri West,0,Mumbai (reg),1,1198,Hatchback,No Insurance,Dealer,0,187377,0,0,Petrol,Manual,,295000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_briored16_37551608971568_1608971595.jpg,/used-car-details/used-Honda-Brio-2011-2013-V-MT-cars-Mumbai_FBA3C3BF551FFF7039F038ECACAF8A68.htm,1006,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_briored16_37551608971568_1608971595.webp,0
2819174,Maruti,Maruti Swift 2011-2014,Maruti Swift 2011-2014 VXI,13,101F07E0889A388F3CBDE18E2E2C6A02,Maruti Swift VXI,3.5 Lakh,6.08-9.30 Lakh,"32,000",2011,Mumbai,Powai,0,Mumbai (reg),1,1197,Hatchback,Comprehensive,Dealer,0,192161,0,0,Petrol,Manual,,350000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2073226_1601162766.jpg,/used-car-details/used-Maruti-Swift-2011-2014-VXI-cars-Mumbai_101F07E0889A388F3CBDE18E2E2C6A02.htm,1782,Sep 27,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2073226_1601162766.webp,0
2796796,Hyundai,Hyundai EON,Hyundai EON Era Plus,11,7025F2714B13EE40CA109B223CB80C35,Hyundai EON Era Plus,3.09 Lakh,,"33,000",2018,Mumbai,Mulund West,0,Ambajogai (reg),1,814,Hatchback,No Insurance,Dealer,0,186039,0,18,Petrol,Manual,Not Informed,309000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_whatsappimage2020_09_04at11_17211599626209_1599626408.jpeg,/used-car-details/used-Hyundai-EON-Era-Plus-cars-Mumbai_7025F2714B13EE40CA109B223CB80C35.htm,1619,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_whatsappimage2020_09_04at11_17211599626209_1599626408.webp,0
2920335,Jeep,Jeep Compass,Jeep Compass 1.4 Limited Option Black,8,B444634D18EB238EA1805202B68633DF,Jeep Compass 1.4 Limited Option Black,14.5 Lakh,19.60-26.16 Lakh,"25,216",2017,Mumbai,Prabhadevi,0,Mumbai (reg),1,1368,SUV,Comprehensive,Dealer,0,208278,0,0,Petrol,Automatic,,1450000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_5678_16085361471.jpg,/used-car-details/used-Jeep-Compass-1.4-Limited-Option-Black-cars-Mumbai_B444634D18EB238EA1805202B68633DF.htm,504,Dec 22,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_5678_16085361471.webp,0
2926895,Skoda,Skoda Octavia,Skoda Octavia 1.8 TSI AT L K,7,345CBD1A4113611A57CBF6D80782E03A,Skoda Octavia 1.8 TSI AT L K,20 Lakh,45.69 Lakh,"15,000",2018,Mumbai,Bandra West,0,Mumbai (reg),2,1798,Sedans,No Insurance,Dealer,0,221605,0,1,Petrol,Automatic,Not Informed,2000000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2141258_1608972156.jpg,/used-car-details/used-Skoda-Octavia-1.8-TSI-AT-L-K-cars-Mumbai_345CBD1A4113611A57CBF6D80782E03A.htm,165,Dec 28,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2141258_1608972156.webp,0
2924283,Jeep,Jeep Compass,Jeep Compass 1.4 Limited Plus,14,61AAE2D9AE492237FEEDE7E3A32E9605,Jeep Compass 1.4 Limited Plus,14.99 Lakh,19.60-26.16 Lakh,"21,000",2017,Mumbai,Andheri West,0,Mumbai (reg),1,1368,SUV,Comprehensive,Dealer,0,147322,0,7,Petrol,Automatic,Not Informed,1499000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_dsc08905_2139585_1609054384.JPG,/used-car-details/used-Jeep-Compass-1.4-Limited-Plus-cars-Mumbai_61AAE2D9AE492237FEEDE7E3A32E9605.htm,655,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_dsc08905_2139585_1609054384.webp,0
2910641,Skoda,Skoda Octavia,Skoda Octavia 1.8 TSI AT L K,5,31DA7C1C5443308896CBA0C167245C57,Skoda Octavia 1.8 TSI AT L K,19.75 Lakh,45.69 Lakh,"16,000",2018,Mumbai,goregaon (w),0,Mumbai (reg),1,1798,Sedans,No Insurance,Dealer,0,186404,0,0,Petrol,Automatic,,1975000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2129927_1607869542.jpg,/used-car-details/used-Skoda-Octavia-1.8-TSI-AT-L-K-cars-Mumbai_31DA7C1C5443308896CBA0C167245C57.htm,819,Dec 23,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2129927_1607869542.webp,0
2859353,BMW,BMW 3 Series 2015-2019,BMW 3 Series 2015-2019 320d,17,56697B12AB6E4F0FB86E2FDC39585E52,BMW 3 Series 320d,15.45 Lakh,51.47-59.46 Lakh,"35,000",2015,Mumbai,Borivali West,0,Pen (reg),1,1995,Sedans,No Insurance,Dealer,0,161766,0,21,Diesel,Automatic,Not Informed,1545000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_dscn0064_2098396_1604147536.JPG,/used-car-details/used-BMW-3-Series-2015-2019-320d-cars-Mumbai_56697B12AB6E4F0FB86E2FDC39585E52.htm,2322,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_dscn0064_2098396_1604147536.webp,0
2937623,MG,MG Hector 2019-2021,MG Hector 2019-2021 Sharp Diesel MT BSIV,11,CA6764E721E273B2A9897B0414DC11F0,MG Hector Sharp Diesel MT BSIV,17.35 Lakh,16.99-21.83 Lakh,"12,863",2019,Mumbai,Malad West,0,Mumbai (reg),1,1956,SUV,Comprehensive,Dealer,0,220953,0,0,Diesel,Manual,,1735000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148576_1609764330.jpg,/used-car-details/used-MG-Hector-2019-2021-Sharp-Diesel-MT-BSIV-cars-Mumbai_CA6764E721E273B2A9897B0414DC11F0.htm,83,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148576_1609764330.webp,0
2926895,Skoda,Skoda Octavia,Skoda Octavia 1.8 TSI AT L K,7,345CBD1A4113611A57CBF6D80782E03A,Skoda Octavia 1.8 TSI AT L K,20 Lakh,45.69 Lakh,"15,000",2018,Mumbai,Bandra West,0,Mumbai (reg),2,1798,Sedans,No Insurance,Dealer,0,221605,0,1,Petrol,Automatic,Not Informed,2000000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2141258_1608972156.jpg,/used-car-details/used-Skoda-Octavia-1.8-TSI-AT-L-K-cars-Mumbai_345CBD1A4113611A57CBF6D80782E03A.htm,165,Dec 28,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2141258_1608972156.webp,0
